user_id,product_id,timestamp,event_type
U0209,P0104,2026-02-07 13:44:28.452425,view
U0577,P0144,2025-12-24 13:44:28.453801,cart
U1272,P0130,2025-08-30 13:44:28.455067,cart
U1298,P0443,2025-09-24 13:44:28.455701,cart
U1791,P0042,2025-08-22 13:44:28.462268,view
U1684,P0163,2025-04-17 13:44:28.462750,view
U0150,P0491,2025-06-02 13:44:28.463485,wishlist
U0777,P0390,2025-05-22 13:44:28.464183,view
U0720,P0065,2025-08-13 13:44:28.464557,view
U1630,P0458,2025-05-20 13:44:28.464850,view
U1910,P0119,2025-09-24 13:44:28.465254,view
U1074,P0294,2025-08-14 13:44:28.465552,wishlist
U0348,P0316,2025-09-26 13:44:28.466430,view
U0469,P0462,2025-08-30 13:44:28.467097,view
U1548,P0352,2025-05-21 13:44:28.467683,purchase
U0549,P0194,2025-09-09 13:44:28.468220,cart
U1209,P0405,2025-11-18 13:44:28.469188,cart
U1868,P0372,2025-06-04 13:44:28.469677,purchase
U0429,P0038,2025-07-29 13:44:28.470099,view
U1439,P0277,2025-09-15 13:44:28.470378,view
U1076,P0486,2026-01-12 13:44:28.470636,view
U1361,P0348,2025-09-29 13:44:28.470936,view
U0285,P0140,2026-02-01 13:44:28.471305,cart
U0793,P0159,2025-09-22 13:44:28.471565,cart
U1411,P0045,2025-12-26 13:44:28.471825,wishlist
U0924,P0070,2025-05-06 13:44:28.472195,view
U1297,P0425,2025-05-02 13:44:28.472462,cart
U1518,P0252,2026-02-23 13:44:28.473946,wishlist
U1832,P0081,2026-01-12 13:44:28.474347,purchase
U0618,P0371,2026-03-16 13:44:28.474590,view
U1333,P0486,2026-01-26 13:44:28.475303,view
U1901,P0330,2025-12-31 13:44:28.475754,view
U1434,P0276,2026-03-22 13:44:28.476373,view
U0050,P0368,2025-08-21 13:44:28.476717,view
U1569,P0041,2025-08-11 13:44:28.478178,view
U0817,P0153,2026-03-13 13:44:28.478520,cart
U0400,P0294,2026-02-04 13:44:28.478886,cart
U1394,P0129,2025-12-15 13:44:28.479148,view
U0558,P0066,2025-12-11 13:44:28.479409,cart
U1052,P0007,2025-09-18 13:44:28.479912,view
U1217,P0500,2025-06-09 13:44:28.487963,cart
U1508,P0421,2025-10-20 13:44:28.488688,view
U1189,P0195,2025-09-01 13:44:28.489181,cart
U0193,P0215,2025-11-20 13:44:28.489540,view
U1459,P0104,2025-12-17 13:44:28.489857,cart
U0191,P0367,2025-11-14 13:44:28.490323,view
U0382,P0062,2026-01-25 13:44:28.490895,cart
U1787,P0268,2025-11-23 13:44:28.491125,wishlist
U0177,P0094,2026-01-17 13:44:28.491471,purchase
U0433,P0493,2026-03-09 13:44:28.493638,cart
U0858,P0446,2025-06-28 13:44:28.494192,view
U0752,P0219,2025-08-12 13:44:28.495367,purchase
U0117,P0333,2025-05-24 13:44:28.495869,view
U1055,P0294,2025-10-17 13:44:28.496276,view
U1071,P0233,2025-09-21 13:44:28.496744,wishlist
U0170,P0246,2026-01-11 13:44:28.498203,view
U1641,P0038,2025-08-06 13:44:28.498661,view
U1122,P0299,2026-03-29 13:44:28.498934,view
U1507,P0079,2025-11-29 13:44:28.499686,view
U0251,P0317,2025-12-21 13:44:28.501791,view
U0469,P0345,2025-04-14 13:44:28.502316,view
U1460,P0035,2025-08-03 13:44:28.503048,wishlist
U0533,P0383,2025-07-04 13:44:28.503824,view
U1669,P0309,2026-03-21 13:44:28.505739,view
U1536,P0054,2025-05-02 13:44:28.506344,view
U1183,P0025,2025-10-08 13:44:28.507254,cart
U0096,P0102,2025-05-24 13:44:28.508055,view
U1652,P0352,2025-05-18 13:44:28.508879,purchase
U0476,P0425,2025-08-24 13:44:28.509450,view
U1281,P0459,2026-02-19 13:44:28.509763,view
U1860,P0414,2025-04-18 13:44:28.510003,view
U0096,P0211,2025-05-18 13:44:28.510652,view
U0029,P0385,2025-10-31 13:44:28.510943,view
U1640,P0350,2026-02-20 13:44:28.511262,view
U1703,P0189,2025-06-27 13:44:28.511526,cart
U1387,P0258,2025-11-04 13:44:28.511762,view
U1595,P0308,2025-05-18 13:44:28.511990,view
U1657,P0012,2025-10-08 13:44:28.518577,purchase
U0233,P0136,2025-11-04 13:44:28.519466,view
U0888,P0495,2025-06-08 13:44:28.519923,cart
U1196,P0126,2025-05-15 13:44:28.520336,wishlist
U0886,P0265,2025-09-10 13:44:28.520895,cart
U1810,P0057,2025-06-30 13:44:28.521251,purchase
U1942,P0088,2026-02-28 13:44:28.521772,view
U1740,P0106,2025-11-26 13:44:28.522144,view
U1524,P0065,2026-01-27 13:44:28.522459,view
U0327,P0396,2026-03-18 13:44:28.522909,view
U0223,P0213,2025-12-14 13:44:28.523242,cart
U1690,P0258,2025-12-22 13:44:28.524053,view
U1053,P0129,2025-10-23 13:44:28.524283,cart
U0251,P0240,2025-04-17 13:44:28.524586,view
U1075,P0376,2025-04-06 13:44:28.524794,view
U1681,P0402,2026-02-23 13:44:28.525148,purchase
U0054,P0226,2025-11-15 13:44:28.525635,view
U1067,P0472,2025-06-18 13:44:28.526023,view
U1976,P0096,2025-10-17 13:44:28.526352,cart
U1010,P0278,2026-03-25 13:44:28.526816,view
U1890,P0312,2025-05-23 13:44:28.528016,wishlist
U1809,P0206,2025-11-03 13:44:28.528505,view
U0396,P0081,2025-05-10 13:44:28.528777,wishlist
U1602,P0383,2025-11-24 13:44:28.529017,view
U1888,P0281,2025-06-10 13:44:28.529258,view
U0387,P0175,2026-02-10 13:44:28.529595,view
U0261,P0221,2025-04-12 13:44:28.529821,cart
U1821,P0483,2025-07-19 13:44:28.530063,cart
U1040,P0328,2025-09-12 13:44:28.530437,view
U0267,P0480,2025-04-16 13:44:28.530705,cart
U0955,P0154,2025-11-10 13:44:28.530935,purchase
U1324,P0483,2025-09-06 13:44:28.531174,cart
U1372,P0388,2026-03-05 13:44:28.531508,wishlist
U1266,P0287,2025-05-06 13:44:28.531764,wishlist
U0568,P0312,2025-05-17 13:44:28.532007,view
U1398,P0009,2025-04-26 13:44:28.532248,view
U1531,P0447,2026-02-14 13:44:28.532631,cart
U0488,P0144,2025-04-16 13:44:28.533573,purchase
U0168,P0317,2025-11-12 13:44:28.533980,cart
U1850,P0218,2025-11-08 13:44:28.534488,wishlist
U1410,P0199,2025-10-18 13:44:28.534841,view
U0760,P0258,2025-08-23 13:44:28.535931,view
U0708,P0359,2025-12-20 13:44:28.541029,view
U1933,P0341,2025-07-27 13:44:28.543547,view
U1601,P0069,2025-09-03 13:44:28.544496,purchase
U1233,P0413,2025-04-24 13:44:28.544942,view
U0048,P0038,2025-09-06 13:44:28.545400,wishlist
U1114,P0209,2025-10-20 13:44:28.545733,view
U0383,P0435,2025-07-27 13:44:28.546037,view
U0301,P0149,2025-11-03 13:44:28.546490,cart
U1790,P0405,2026-03-01 13:44:28.546795,purchase
U1111,P0062,2026-02-26 13:44:28.547044,view
U0336,P0273,2026-02-20 13:44:28.547279,cart
U0585,P0336,2025-07-26 13:44:28.547666,view
U1522,P0248,2025-04-26 13:44:28.549770,view
U0330,P0266,2026-02-18 13:44:28.550436,view
U0242,P0041,2025-11-07 13:44:28.551973,view
U1087,P0038,2026-03-29 13:44:28.552546,wishlist
U0845,P0114,2025-09-12 13:44:28.553927,cart
U1697,P0343,2025-04-07 13:44:28.555987,view
U0939,P0063,2025-12-07 13:44:28.556496,view
U0829,P0482,2025-10-29 13:44:28.556777,view
U1001,P0418,2025-12-03 13:44:28.557601,view
U0802,P0460,2025-06-25 13:44:28.558774,view
U0328,P0363,2025-04-08 13:44:28.562039,view
U0316,P0159,2026-02-20 13:44:28.570881,cart
U0786,P0101,2026-01-30 13:44:28.572753,view
U0625,P0144,2025-09-16 13:44:28.573873,cart
U1270,P0312,2025-08-11 13:44:28.593718,view
U0877,P0432,2026-01-23 13:44:28.595583,cart
U0550,P0427,2025-12-04 13:44:28.596407,cart
U0451,P0036,2025-12-03 13:44:28.596791,view
U0628,P0453,2025-10-18 13:44:28.598222,view
U1309,P0474,2025-06-24 13:44:28.598586,purchase
U1872,P0276,2025-08-26 13:44:28.598918,purchase
U1924,P0464,2025-11-14 13:44:28.599642,view
U1444,P0399,2025-12-25 13:44:28.599983,view
U0733,P0164,2025-05-13 13:44:28.600367,cart
U0780,P0182,2025-10-21 13:44:28.600817,purchase
U0024,P0165,2025-10-18 13:44:28.601352,view
U1827,P0104,2026-03-26 13:44:28.601936,purchase
U1397,P0020,2025-10-22 13:44:28.602227,cart
U0990,P0184,2025-12-28 13:44:28.603298,purchase
U0138,P0392,2025-06-17 13:44:28.603972,view
U0667,P0369,2025-04-24 13:44:28.605846,wishlist
U0791,P0040,2026-03-31 13:44:28.607626,view
U0112,P0201,2025-09-12 13:44:28.608105,cart
U0885,P0227,2025-08-10 13:44:28.611288,view
U0222,P0252,2026-03-18 13:44:28.613077,view
U0705,P0027,2025-04-24 13:44:28.613661,view
U1272,P0134,2025-05-14 13:44:28.613993,view
U0294,P0325,2026-03-28 13:44:28.614278,view
U1434,P0289,2025-09-17 13:44:28.614629,wishlist
U0670,P0397,2026-01-16 13:44:28.615311,view
U1351,P0105,2025-11-06 13:44:28.616673,cart
U0211,P0354,2026-01-04 13:44:28.617990,purchase
U0920,P0257,2025-04-26 13:44:28.630975,view
U0681,P0253,2025-05-17 13:44:28.632208,view
U1387,P0163,2025-12-02 13:44:28.638591,wishlist
U1299,P0193,2025-05-14 13:44:28.639567,view
U0375,P0367,2025-09-05 13:44:28.640072,purchase
U0319,P0429,2025-08-26 13:44:28.640623,view
U0290,P0040,2026-04-01 13:44:28.641238,purchase
U1179,P0440,2026-03-07 13:44:28.641835,cart
U1466,P0151,2025-04-12 13:44:28.642100,view
U1286,P0071,2025-09-25 13:44:28.644029,view
U1550,P0169,2026-03-23 13:44:28.644448,view
U1992,P0011,2025-05-30 13:44:28.645106,view
U1749,P0371,2025-05-25 13:44:28.645555,view
U0713,P0377,2026-03-16 13:44:28.646090,cart
U0787,P0024,2025-11-02 13:44:28.646713,purchase
U1539,P0065,2025-08-06 13:44:28.649373,purchase
U1679,P0377,2025-05-08 13:44:28.649909,purchase
U1456,P0377,2025-06-03 13:44:28.650268,view
U0237,P0176,2025-05-01 13:44:28.660284,view
U1324,P0202,2025-09-29 13:44:28.661741,view
U0859,P0142,2025-07-12 13:44:28.662164,view
U0235,P0052,2026-03-15 13:44:28.663577,view
U0215,P0380,2026-01-05 13:44:28.663981,view
U1135,P0309,2025-12-13 13:44:28.664288,cart
U0107,P0320,2025-05-24 13:44:28.664826,view
U0515,P0342,2025-05-16 13:44:28.665681,view
U1722,P0483,2025-05-30 13:44:28.684344,view
U0871,P0365,2025-12-09 13:44:28.685358,view
U1073,P0171,2025-08-03 13:44:28.686396,view
U1948,P0104,2026-02-13 13:44:28.688253,view
U0984,P0050,2025-12-15 13:44:28.688777,view
U1753,P0158,2025-04-14 13:44:28.689143,view
U1823,P0110,2025-11-02 13:44:28.689615,view
U1985,P0417,2026-04-03 13:44:28.689916,view
U0420,P0179,2025-04-20 13:44:28.690187,wishlist
U1385,P0023,2025-07-08 13:44:28.690427,view
U0734,P0261,2026-03-27 13:44:28.690794,view
U1251,P0039,2025-08-17 13:44:28.691343,cart
U0405,P0047,2025-05-16 13:44:28.691723,view
U0413,P0063,2025-05-19 13:44:28.692003,view
U0743,P0265,2025-05-19 13:44:28.692363,view
U0767,P0380,2025-08-02 13:44:28.693771,view
U1776,P0123,2025-06-12 13:44:28.694429,view
U1058,P0466,2025-05-19 13:44:28.695708,view
U1389,P0205,2026-04-02 13:44:28.696603,view
U1089,P0288,2025-06-11 13:44:28.697758,view
U1611,P0133,2026-02-03 13:44:28.698342,view
U0240,P0186,2025-05-21 13:44:28.698687,view
U0840,P0175,2025-06-04 13:44:28.699059,cart
U1988,P0197,2025-12-03 13:44:28.699365,view
U0193,P0395,2025-06-07 13:44:28.700171,view
U0969,P0185,2025-12-29 13:44:28.700932,purchase
U1100,P0158,2025-09-20 13:44:28.701449,view
U1560,P0139,2025-09-24 13:44:28.702014,view
U0047,P0067,2025-11-19 13:44:28.702295,cart
U1397,P0194,2026-01-20 13:44:28.702555,view
U0148,P0195,2025-05-29 13:44:28.703886,wishlist
U0783,P0170,2025-10-24 13:44:28.712224,view
U1300,P0015,2025-10-05 13:44:28.713248,view
U0621,P0179,2026-03-23 13:44:28.713778,view
U0614,P0099,2025-06-16 13:44:28.714160,view
U0215,P0438,2026-01-27 13:44:28.714480,view
U0689,P0322,2026-02-18 13:44:28.715179,purchase
U1545,P0320,2026-01-22 13:44:28.715627,cart
U0384,P0404,2025-11-05 13:44:28.715914,view
U1723,P0429,2026-02-03 13:44:28.716251,view
U1072,P0301,2025-06-22 13:44:28.716523,wishlist
U0898,P0227,2025-07-19 13:44:28.716770,cart
U1951,P0324,2026-03-14 13:44:28.717710,view
U1122,P0204,2025-09-20 13:44:28.718137,cart
U1975,P0361,2026-03-07 13:44:28.718415,view
U0769,P0306,2025-08-02 13:44:28.719095,view
U0468,P0391,2026-01-04 13:44:28.719689,view
U0190,P0133,2025-05-06 13:44:28.720371,view
U1487,P0224,2025-04-25 13:44:28.720773,view
U1712,P0094,2025-07-22 13:44:28.721114,view
U1079,P0154,2025-10-13 13:44:28.721615,view
U1588,P0396,2025-12-14 13:44:28.721957,view
U1038,P0183,2025-04-09 13:44:28.722449,view
U1529,P0327,2025-07-19 13:44:28.722859,view
U0900,P0450,2025-04-30 13:44:28.723343,view
U1846,P0178,2025-05-04 13:44:28.723763,cart
U1341,P0175,2025-10-27 13:44:28.724062,view
U0380,P0289,2025-10-31 13:44:28.724427,purchase
U0792,P0118,2026-01-14 13:44:28.724720,view
U1822,P0096,2026-01-04 13:44:28.724991,cart
U0470,P0277,2026-01-03 13:44:28.725666,view
U0305,P0495,2026-03-19 13:44:28.726349,purchase
U1076,P0316,2025-12-14 13:44:28.728635,view
U0827,P0131,2025-07-15 13:44:28.729113,wishlist
U1787,P0189,2026-01-02 13:44:28.729394,purchase
U1200,P0150,2026-03-20 13:44:28.729654,view
U0754,P0405,2025-12-09 13:44:28.730010,wishlist
U0952,P0325,2025-06-06 13:44:28.730243,cart
U1036,P0239,2026-02-14 13:44:28.730463,view
U0240,P0092,2025-07-28 13:44:28.730681,view
U0851,P0283,2026-01-22 13:44:28.735617,view
U1814,P0329,2025-08-01 13:44:28.736138,view
U1836,P0190,2025-06-18 13:44:28.736556,view
U0667,P0499,2025-07-23 13:44:28.736807,view
U1914,P0169,2026-03-08 13:44:28.737997,view
U0444,P0180,2025-08-13 13:44:28.738596,view
U1366,P0387,2026-04-05 13:44:28.738888,view
U1057,P0159,2025-09-20 13:44:28.739271,view
U1462,P0311,2025-12-30 13:44:28.739518,view
U0622,P0435,2025-11-21 13:44:28.739759,cart
U1323,P0259,2026-03-08 13:44:28.740093,view
U1945,P0351,2025-07-02 13:44:28.740335,purchase
U1463,P0256,2025-05-21 13:44:28.740574,view
U1147,P0262,2025-11-23 13:44:28.740921,cart
U1731,P0425,2025-08-01 13:44:28.741228,view
U0676,P0302,2026-03-30 13:44:28.741472,view
U1714,P0051,2025-09-17 13:44:28.741715,view
U0625,P0198,2025-09-22 13:44:28.742104,view
U1239,P0264,2025-09-23 13:44:28.742460,purchase
U1407,P0310,2025-10-31 13:44:28.743929,wishlist
U0409,P0088,2026-02-13 13:44:28.744342,cart
U1230,P0420,2025-09-30 13:44:28.744599,purchase
U1221,P0010,2025-12-15 13:44:28.744810,cart
U1047,P0367,2026-03-06 13:44:28.745119,view
U1361,P0163,2025-04-23 13:44:28.745421,view
U0904,P0489,2026-02-11 13:44:28.745676,view
U1293,P0335,2025-05-02 13:44:28.745942,view
U1652,P0160,2026-03-10 13:44:28.746367,purchase
U0442,P0083,2026-03-22 13:44:28.746691,view
U0900,P0328,2026-01-30 13:44:28.747196,cart
U1007,P0267,2026-03-25 13:44:28.748039,purchase
U1748,P0175,2025-11-17 13:44:28.748478,view
U0016,P0034,2025-04-29 13:44:28.748901,wishlist
U0589,P0496,2025-07-27 13:44:28.749158,cart
U1970,P0241,2025-12-26 13:44:28.749434,view
U1738,P0393,2025-08-21 13:44:28.749802,cart
U0209,P0169,2025-04-20 13:44:28.750054,view
U0920,P0492,2025-09-26 13:44:28.750965,view
U0657,P0361,2025-08-28 13:44:28.751655,cart
U0971,P0268,2025-04-07 13:44:28.752073,view
U0587,P0166,2026-03-23 13:44:28.752541,view
U1275,P0497,2026-03-16 13:44:28.756047,view
U0650,P0227,2025-08-06 13:44:28.756942,view
U0838,P0111,2025-04-29 13:44:28.760726,purchase
U1082,P0313,2025-07-25 13:44:28.761630,view
U1738,P0068,2026-03-04 13:44:28.762518,purchase
U0511,P0066,2026-03-17 13:44:28.763153,view
U1322,P0289,2026-03-28 13:44:28.763762,view
U0489,P0244,2025-12-23 13:44:28.764269,view
U0211,P0088,2025-08-13 13:44:28.764547,purchase
U0094,P0210,2025-06-18 13:44:28.764801,view
U1656,P0343,2025-10-31 13:44:28.765272,view
U0713,P0091,2025-12-11 13:44:28.765587,wishlist
U1823,P0450,2025-10-27 13:44:28.765895,view
U1400,P0096,2025-08-06 13:44:28.766444,view
U1093,P0466,2026-03-28 13:44:28.766833,purchase
U1449,P0239,2025-05-11 13:44:28.767989,purchase
U1810,P0143,2025-10-03 13:44:28.768440,view
U1281,P0487,2025-06-19 13:44:28.768676,purchase
U0097,P0367,2026-03-27 13:44:28.768894,view
U1763,P0192,2026-02-06 13:44:28.769246,view
U0177,P0197,2025-07-26 13:44:28.769501,view
U0776,P0043,2025-08-07 13:44:28.769757,view
U1385,P0167,2025-09-20 13:44:28.770109,purchase
U1375,P0225,2025-05-01 13:44:28.770542,wishlist
U0089,P0186,2025-11-23 13:44:28.771473,view
U0471,P0202,2026-01-23 13:44:28.771962,cart
U1310,P0295,2025-08-20 13:44:28.772244,cart
U1108,P0117,2025-10-10 13:44:28.772905,cart
U0663,P0399,2025-11-29 13:44:28.773641,view
U1677,P0436,2026-03-29 13:44:28.773993,purchase
U0562,P0127,2025-08-11 13:44:28.774383,purchase
U0210,P0196,2026-01-01 13:44:28.774609,view
U0107,P0176,2025-05-22 13:44:28.774847,view
U0660,P0216,2025-11-09 13:44:28.778379,view
U1653,P0023,2025-11-15 13:44:28.778686,view
U1167,P0102,2025-07-06 13:44:28.779048,view
U0692,P0302,2025-05-14 13:44:28.779630,view
U1017,P0391,2025-10-31 13:44:28.782409,view
U0373,P0358,2025-12-11 13:44:28.783516,view
U0727,P0426,2025-05-06 13:44:28.784019,purchase
U0390,P0090,2026-03-14 13:44:28.784344,wishlist
U1354,P0232,2025-09-06 13:44:28.784574,view
U1567,P0499,2025-11-26 13:44:28.784945,cart
U1865,P0370,2025-05-25 13:44:28.786200,cart
U0162,P0147,2025-12-08 13:44:28.786967,view
U1641,P0470,2026-04-04 13:44:28.787503,wishlist
U1837,P0478,2025-08-15 13:44:28.787859,wishlist
U0411,P0460,2025-06-11 13:44:28.788932,view
U0680,P0203,2026-03-11 13:44:28.789839,view
U0487,P0490,2025-12-18 13:44:28.790594,view
U1239,P0072,2026-02-16 13:44:28.796392,wishlist
U0866,P0317,2025-12-01 13:44:28.798617,purchase
U0883,P0038,2025-11-04 13:44:28.799795,purchase
U0611,P0021,2025-09-27 13:44:28.800241,view
U0524,P0081,2025-11-28 13:44:28.800813,view
U1480,P0207,2026-02-26 13:44:28.801136,view
U1957,P0119,2025-08-09 13:44:28.801431,view
U1918,P0237,2025-10-11 13:44:28.801869,cart
U0383,P0412,2025-06-21 13:44:28.802266,cart
U1121,P0416,2025-04-19 13:44:28.802836,view
U1552,P0069,2026-01-02 13:44:28.803215,view
U1081,P0450,2026-03-14 13:44:28.803565,purchase
U0027,P0081,2025-11-09 13:44:28.804254,view
U1899,P0212,2026-02-16 13:44:28.805529,view
U1215,P0158,2026-02-26 13:44:28.806423,view
U0216,P0373,2026-02-21 13:44:28.811743,wishlist
U1260,P0193,2026-01-08 13:44:28.812253,view
U0393,P0069,2025-04-18 13:44:28.813131,view
U0646,P0304,2026-03-15 13:44:28.813800,cart
U1425,P0351,2026-02-13 13:44:28.814205,view
U1023,P0070,2025-09-26 13:44:28.814727,view
U1942,P0314,2025-08-10 13:44:28.815171,view
U0514,P0153,2025-12-11 13:44:28.815411,view
U0586,P0222,2025-09-25 13:44:28.815713,view
U0945,P0397,2025-12-23 13:44:28.815958,view
U0559,P0256,2025-08-15 13:44:28.816200,view
U1806,P0162,2025-08-31 13:44:28.816450,view
U1779,P0198,2025-08-24 13:44:28.816874,cart
U0218,P0499,2025-07-31 13:44:28.817549,view
U0048,P0404,2025-11-17 13:44:28.819432,purchase
U1304,P0126,2025-11-28 13:44:28.819866,cart
U0050,P0491,2025-10-03 13:44:28.820089,cart
U0368,P0315,2026-01-25 13:44:28.820327,wishlist
U1278,P0490,2026-01-18 13:44:28.820720,view
U0969,P0307,2025-12-29 13:44:28.821005,purchase
U0138,P0167,2026-01-18 13:44:28.821250,purchase
U1703,P0127,2025-06-06 13:44:28.821494,view
U1228,P0204,2025-11-16 13:44:28.821857,view
U0543,P0477,2026-02-01 13:44:28.822102,view
U0636,P0067,2025-06-30 13:44:28.822336,view
U1099,P0449,2026-01-06 13:44:28.822714,purchase
U1055,P0440,2025-04-06 13:44:28.823043,view
U1259,P0313,2025-06-10 13:44:28.823400,view
U0633,P0054,2025-05-02 13:44:28.823882,view
U0892,P0235,2025-12-18 13:44:28.824259,cart
U0939,P0446,2026-02-06 13:44:28.824734,view
U0849,P0082,2026-04-05 13:44:28.828045,cart
U1256,P0421,2026-03-29 13:44:28.828538,wishlist
U1892,P0233,2026-01-16 13:44:28.828846,cart
U0150,P0237,2026-03-14 13:44:28.829084,view
U1972,P0372,2025-06-01 13:44:28.829400,cart
U0093,P0472,2025-12-18 13:44:28.829624,cart
U1218,P0340,2025-06-04 13:44:28.829838,view
U1074,P0282,2025-10-19 13:44:28.830036,view
U0054,P0424,2026-01-17 13:44:28.830234,cart
U1832,P0037,2026-01-05 13:44:28.830564,view
U0448,P0491,2026-03-17 13:44:28.830815,view
U1923,P0060,2025-12-16 13:44:28.831045,cart
U1009,P0290,2025-05-11 13:44:28.831251,cart
U1053,P0013,2025-07-27 13:44:28.831549,view
U1791,P0200,2025-09-29 13:44:28.831759,view
U1125,P0434,2025-09-05 13:44:28.839315,view
U0072,P0173,2025-06-13 13:44:28.840031,wishlist
U0890,P0190,2026-02-25 13:44:28.841233,view
U0769,P0496,2026-01-17 13:44:28.842120,view
U1335,P0138,2025-06-13 13:44:28.843986,view
U1496,P0243,2025-12-17 13:44:28.844977,view
U1468,P0375,2025-06-19 13:44:28.845332,view
U0812,P0020,2026-03-25 13:44:28.845605,view
U1584,P0078,2025-04-26 13:44:28.846027,view
U1013,P0412,2025-10-04 13:44:28.846323,view
U1786,P0192,2026-01-05 13:44:28.846772,cart
U1058,P0323,2025-10-31 13:44:28.847425,view
U0649,P0422,2025-07-11 13:44:28.848743,view
U0280,P0369,2025-07-09 13:44:28.849099,cart
U1298,P0253,2026-01-29 13:44:28.849373,view
U1208,P0364,2025-11-03 13:44:28.852274,view
U1584,P0042,2026-03-14 13:44:28.853053,purchase
U1791,P0436,2025-09-11 13:44:28.853427,view
U1192,P0166,2025-10-27 13:44:28.853787,view
U1008,P0332,2026-03-18 13:44:28.854092,view
U0322,P0069,2026-02-02 13:44:28.854414,cart
U0267,P0057,2025-09-12 13:44:28.854724,cart
U0743,P0423,2026-02-18 13:44:28.856987,cart
U0768,P0396,2025-09-01 13:44:28.857630,view
U0423,P0315,2025-04-17 13:44:28.858292,view
U0623,P0425,2025-06-10 13:44:28.858627,cart
U0520,P0070,2025-12-31 13:44:28.859421,purchase
U0455,P0275,2025-12-12 13:44:28.860099,view
U1867,P0279,2026-03-27 13:44:28.860407,view
U1960,P0321,2025-05-27 13:44:28.860876,purchase
U0268,P0124,2025-07-30 13:44:28.861227,purchase
U0279,P0223,2025-04-23 13:44:28.867512,purchase
U0857,P0335,2025-07-22 13:44:28.870542,view
U1672,P0072,2025-05-01 13:44:28.870984,view
U1526,P0160,2026-04-03 13:44:28.871950,view
U1335,P0064,2025-08-14 13:44:28.872689,cart
U0814,P0319,2025-09-22 13:44:28.873513,cart
U1217,P0326,2025-06-18 13:44:28.873932,cart
U1187,P0260,2025-09-03 13:44:28.874520,cart
U1202,P0137,2025-06-17 13:44:28.876047,view
U0866,P0462,2025-07-30 13:44:28.878026,wishlist
U0996,P0466,2025-06-10 13:44:28.879108,cart
U0987,P0070,2025-04-10 13:44:28.880068,cart
U0388,P0320,2026-02-01 13:44:28.880691,view
U1919,P0099,2025-04-13 13:44:28.881621,cart
U0781,P0116,2025-04-10 13:44:28.883875,view
U1332,P0156,2026-03-28 13:44:28.885439,view
U0073,P0051,2025-08-06 13:44:28.886377,view
U1248,P0490,2025-08-16 13:44:28.890534,purchase
U1574,P0273,2025-11-28 13:44:28.892326,view
U1803,P0243,2026-03-23 13:44:28.893864,cart
U0888,P0086,2025-09-28 13:44:28.894395,view
U0824,P0320,2025-04-08 13:44:28.894694,view
U1389,P0232,2025-05-23 13:44:28.894933,view
U0066,P0197,2025-06-14 13:44:28.898437,view
U1586,P0471,2026-04-06 13:44:28.901711,view
U1138,P0027,2026-02-06 13:44:28.902875,view
U0733,P0208,2025-05-10 13:44:28.903758,cart
U0761,P0498,2025-10-19 13:44:28.904872,view
U1025,P0419,2025-09-15 13:44:28.905457,view
U0007,P0156,2025-04-21 13:44:28.906459,purchase
U0605,P0137,2026-03-31 13:44:28.907836,view
U0947,P0236,2025-05-06 13:44:28.908343,wishlist
U1315,P0428,2025-08-02 13:44:28.909007,view
U1491,P0477,2026-02-28 13:44:28.911916,cart
U1740,P0470,2025-05-30 13:44:28.913512,view
U1452,P0375,2025-06-01 13:44:28.914219,view
U0141,P0362,2025-11-25 13:44:28.914536,cart
U1386,P0089,2025-05-17 13:44:28.915138,view
U1153,P0128,2025-05-28 13:44:28.915612,view
U0567,P0086,2026-02-05 13:44:28.915892,view
U1695,P0231,2025-04-13 13:44:28.916313,cart
U0459,P0087,2026-03-14 13:44:28.917926,view
U0776,P0398,2026-03-02 13:44:28.918377,view
U1969,P0244,2025-04-26 13:44:28.918649,view
U1058,P0461,2026-03-10 13:44:28.919396,cart
U0225,P0277,2025-12-13 13:44:28.919710,cart
U0959,P0319,2025-11-30 13:44:28.919961,view
U0559,P0471,2025-10-17 13:44:28.920343,view
U1279,P0370,2026-01-04 13:44:28.920928,cart
U1542,P0019,2026-01-28 13:44:28.921429,view
U0851,P0195,2025-06-15 13:44:28.921701,view
U1490,P0413,2025-11-04 13:44:28.922420,purchase
U0224,P0367,2026-01-16 13:44:28.923739,purchase
U0645,P0033,2026-03-18 13:44:28.924037,view
U0232,P0290,2025-05-08 13:44:28.924956,view
U1488,P0254,2026-02-19 13:44:28.925680,view
U0895,P0308,2026-01-21 13:44:28.927178,view
U0674,P0245,2025-09-25 13:44:28.928537,view
U1502,P0059,2025-12-29 13:44:28.928888,cart
U0766,P0309,2025-05-09 13:44:28.930227,cart
U0279,P0181,2025-10-12 13:44:28.930601,cart
U0030,P0452,2026-02-24 13:44:28.930883,view
U1012,P0247,2025-08-04 13:44:28.931299,view
U0923,P0137,2026-03-12 13:44:28.931688,view
U1111,P0180,2025-05-09 13:44:28.932442,view
U0339,P0375,2025-12-20 13:44:28.933636,view
U0678,P0398,2025-05-29 13:44:28.934080,purchase
U0515,P0053,2025-12-21 13:44:28.934366,view
U1585,P0429,2025-10-01 13:44:28.934636,cart
U0803,P0239,2025-11-30 13:44:28.935550,purchase
U1446,P0356,2026-02-08 13:44:28.935953,view
U1020,P0212,2025-05-26 13:44:28.938787,view
