user_id,product_id,timestamp,event_type
U0414,P0133,2025-05-06 19:11:44.236790,view
U0036,P0493,2026-03-20 19:11:44.236826,cart
U1256,P0427,2026-03-26 19:11:44.236861,view
U0357,P0005,2025-06-12 19:11:44.236897,purchase
U0226,P0206,2025-12-22 19:11:44.236932,view
U1793,P0490,2025-08-19 19:11:44.236967,view
U1124,P0301,2025-08-14 19:11:44.237001,view
U0484,P0445,2025-04-14 19:11:44.237035,view
U0616,P0440,2025-11-29 19:11:44.237070,purchase
U0227,P0282,2026-03-24 19:11:44.237103,view
U1899,P0137,2025-04-20 19:11:44.237140,cart
U0992,P0419,2025-12-20 19:11:44.237174,cart
U1260,P0455,2026-03-17 19:11:44.237209,view
U1643,P0418,2026-03-19 19:11:44.237243,view
U0461,P0158,2025-12-27 19:11:44.237277,view
U1529,P0006,2025-06-16 19:11:44.237314,cart
U1841,P0307,2025-06-26 19:11:44.237349,cart
U1887,P0436,2025-05-02 19:11:44.237383,cart
U0216,P0049,2025-11-08 19:11:44.237418,view
U1565,P0116,2025-11-23 19:11:44.237453,purchase
U0938,P0062,2026-02-04 19:11:44.237491,view
U0937,P0085,2025-08-22 19:11:44.237527,view
U1389,P0181,2025-05-25 19:11:44.237561,cart
U0313,P0328,2025-12-12 19:11:44.237595,cart
U0729,P0089,2025-10-22 19:11:44.237629,view
U0304,P0397,2025-11-16 19:11:44.237663,view
U1357,P0371,2025-05-27 19:11:44.237696,wishlist
U0571,P0238,2025-05-19 19:11:44.237731,view
U1469,P0360,2025-05-30 19:11:44.237764,purchase
U0032,P0288,2025-10-12 19:11:44.237799,view
U0295,P0467,2026-03-19 19:11:44.237833,purchase
U0465,P0357,2025-05-19 19:11:44.237867,view
U1320,P0034,2025-12-04 19:11:44.237901,wishlist
U1612,P0062,2025-06-14 19:11:44.237934,view
U1604,P0035,2025-07-31 19:11:44.237968,cart
U1288,P0009,2025-10-24 19:11:44.238002,cart
U0882,P0204,2025-04-28 19:11:44.238035,wishlist
U1397,P0387,2025-05-25 19:11:44.238069,purchase
U0487,P0018,2025-05-29 19:11:44.238104,view
U0345,P0016,2026-02-01 19:11:44.238138,view
U0806,P0057,2025-07-15 19:11:44.238172,cart
U1249,P0285,2025-11-11 19:11:44.238206,view
U0163,P0229,2026-03-31 19:11:44.238240,view
U1957,P0220,2025-09-26 19:11:44.238282,purchase
U0556,P0459,2025-12-31 19:11:44.238318,view
U0139,P0433,2026-03-19 19:11:44.238354,view
U1251,P0406,2025-11-19 19:11:44.238389,view
U0654,P0070,2025-06-29 19:11:44.238424,cart
U1617,P0095,2025-10-04 19:11:44.238462,view
U0275,P0331,2026-03-02 19:11:44.238496,view
U0728,P0003,2026-01-11 19:11:44.238530,purchase
U1635,P0301,2025-11-21 19:11:44.238563,cart
U0898,P0011,2025-10-11 19:11:44.238600,view
U1111,P0135,2025-12-27 19:11:44.238633,purchase
U1142,P0468,2025-12-17 19:11:44.238666,view
U1661,P0442,2025-04-10 19:11:44.238699,view
U1598,P0094,2025-10-21 19:11:44.238732,view
U1024,P0255,2025-06-24 19:11:44.238764,view
U0112,P0285,2025-04-06 19:11:44.238797,view
U1327,P0216,2025-09-17 19:11:44.238831,wishlist
U1322,P0213,2025-07-09 19:11:44.238883,view
U0232,P0148,2025-04-11 19:11:44.238917,wishlist
U0605,P0285,2025-06-07 19:11:44.238952,view
U1092,P0310,2025-08-09 19:11:44.238986,view
U0165,P0329,2025-10-22 19:11:44.239020,view
U0231,P0054,2025-08-31 19:11:44.239053,view
U1854,P0488,2025-06-10 19:11:44.239085,purchase
U1473,P0476,2025-10-13 19:11:44.239120,cart
U1159,P0161,2025-11-29 19:11:44.239154,view
U1704,P0016,2026-01-05 19:11:44.239187,view
U0693,P0309,2025-07-19 19:11:44.239222,cart
U1686,P0163,2026-03-27 19:11:44.239258,view
U1989,P0423,2025-10-30 19:11:44.239293,view
U0395,P0025,2026-02-10 19:11:44.239328,view
U1105,P0251,2025-12-07 19:11:44.239367,view
U1041,P0023,2026-01-12 19:11:44.239403,view
U1461,P0428,2025-06-26 19:11:44.239436,view
U0533,P0392,2025-07-03 19:11:44.239475,view
U1431,P0023,2025-04-25 19:11:44.239509,view
U1608,P0193,2025-11-24 19:11:44.239542,view
U1326,P0496,2026-03-08 19:11:44.239576,wishlist
U1606,P0308,2025-11-05 19:11:44.239609,view
U0664,P0487,2025-04-05 19:11:44.239643,purchase
U0045,P0087,2025-07-27 19:11:44.239677,wishlist
U1644,P0370,2025-09-12 19:11:44.239713,view
U0395,P0137,2025-09-13 19:11:44.239746,cart
U1666,P0065,2025-09-11 19:11:44.239779,view
U0357,P0476,2026-01-16 19:11:44.239812,view
U1871,P0198,2025-11-24 19:11:44.239845,view
U1961,P0499,2025-06-22 19:11:44.239879,wishlist
U0098,P0428,2026-03-24 19:11:44.239915,view
U1217,P0003,2026-03-05 19:11:44.239950,view
U1805,P0423,2026-03-24 19:11:44.239982,view
U1010,P0337,2025-12-29 19:11:44.240016,view
U0611,P0015,2025-11-11 19:11:44.240048,cart
U0880,P0493,2025-09-21 19:11:44.240080,view
U0070,P0372,2025-12-27 19:11:44.240113,view
U1549,P0093,2025-06-24 19:11:44.240145,cart
U0746,P0305,2025-07-03 19:11:44.240178,view
U0913,P0168,2025-07-18 19:11:44.240213,view
U0497,P0137,2025-10-19 19:11:44.240246,cart
U1837,P0154,2026-01-14 19:11:44.240286,cart
U0653,P0436,2026-02-09 19:11:44.240321,view
U1013,P0267,2025-09-23 19:11:44.240356,view
U0322,P0226,2025-04-24 19:11:44.240389,cart
U0965,P0439,2025-09-16 19:11:44.240423,purchase
U0126,P0114,2025-07-28 19:11:44.240457,view
U0481,P0080,2026-03-16 19:11:44.240490,cart
U1159,P0097,2025-07-06 19:11:44.240522,view
U0325,P0043,2025-04-15 19:11:44.240555,purchase
U1454,P0387,2025-09-07 19:11:44.240587,view
U0273,P0216,2025-10-11 19:11:44.240620,view
U1226,P0448,2025-10-19 19:11:44.240652,view
U1999,P0024,2026-02-20 19:11:44.240685,view
U0480,P0385,2025-09-07 19:11:44.240717,purchase
U1876,P0172,2025-07-20 19:11:44.240751,view
U1422,P0416,2025-09-19 19:11:44.240785,view
U1013,P0184,2025-08-07 19:11:44.240819,wishlist
U0668,P0097,2025-12-03 19:11:44.240852,view
U0572,P0467,2025-06-08 19:11:44.240886,cart
U1966,P0239,2025-10-07 19:11:44.240920,view
U1055,P0064,2025-12-12 19:11:44.240954,view
U1611,P0025,2025-11-10 19:11:44.240988,view
U1513,P0295,2025-05-06 19:11:44.241021,view
U1129,P0398,2025-04-21 19:11:44.241054,wishlist
U1889,P0178,2025-06-02 19:11:44.241087,wishlist
U1863,P0206,2025-12-24 19:11:44.241121,view
U1142,P0114,2026-03-19 19:11:44.241154,purchase
U1152,P0218,2026-01-09 19:11:44.241187,view
U0266,P0409,2025-04-19 19:11:44.241220,cart
U0393,P0174,2026-01-27 19:11:44.241254,cart
U0178,P0271,2025-07-15 19:11:44.241288,view
U0261,P0241,2025-09-19 19:11:44.241322,wishlist
U1982,P0146,2025-10-26 19:11:44.241357,view
U1197,P0162,2025-09-03 19:11:44.241390,view
U0320,P0073,2025-05-09 19:11:44.241425,view
U0603,P0495,2025-04-29 19:11:44.241459,purchase
U0438,P0208,2025-10-04 19:11:44.241492,cart
U1889,P0421,2025-09-16 19:11:44.241528,purchase
U0256,P0144,2025-10-30 19:11:44.241564,view
U0800,P0325,2025-10-16 19:11:44.241599,view
U0500,P0482,2026-02-20 19:11:44.241634,view
U0427,P0445,2025-11-20 19:11:44.241670,wishlist
U1066,P0202,2025-08-27 19:11:44.241704,cart
U0340,P0445,2026-03-20 19:11:44.241738,view
U0552,P0415,2025-06-02 19:11:44.241802,purchase
U1723,P0481,2026-02-18 19:11:44.241837,view
U0325,P0429,2025-07-26 19:11:44.241871,view
U0939,P0313,2025-09-19 19:11:44.241905,view
U0042,P0146,2025-12-07 19:11:44.241939,view
U0183,P0418,2026-03-28 19:11:44.241972,view
U1393,P0226,2025-12-07 19:11:44.242006,view
U1293,P0170,2025-12-18 19:11:44.242039,view
U0114,P0022,2025-09-14 19:11:44.242072,view
U0537,P0307,2025-12-10 19:11:44.242106,view
U0866,P0342,2025-06-03 19:11:44.242140,view
U0582,P0166,2025-12-21 19:11:44.242173,cart
U1949,P0139,2025-08-21 19:11:44.242207,cart
U1765,P0475,2025-10-05 19:11:44.242240,view
U0536,P0017,2025-12-07 19:11:44.242286,view
U1921,P0136,2026-02-28 19:11:44.242321,cart
U1448,P0079,2025-09-29 19:11:44.242354,view
U0566,P0450,2026-01-22 19:11:44.242388,view
U1560,P0157,2025-12-09 19:11:44.242422,view
U1333,P0023,2025-08-04 19:11:44.242454,purchase
U0872,P0053,2025-09-08 19:11:44.242487,view
U1288,P0164,2025-04-10 19:11:44.242519,cart
U1904,P0048,2026-03-26 19:11:44.242554,cart
U2000,P0199,2025-10-29 19:11:44.242587,view
U1515,P0457,2025-04-13 19:11:44.242621,view
U0164,P0428,2025-10-15 19:11:44.242654,cart
U1633,P0437,2026-03-03 19:11:44.242686,view
U1325,P0213,2025-07-14 19:11:44.242719,wishlist
U0690,P0379,2025-08-09 19:11:44.242751,view
U0893,P0155,2026-02-09 19:11:44.242784,view
U1126,P0206,2025-12-02 19:11:44.242817,view
U1652,P0238,2026-03-15 19:11:44.242849,purchase
U0549,P0417,2025-08-31 19:11:44.242881,wishlist
U0222,P0274,2026-01-10 19:11:44.242915,view
U0784,P0327,2025-04-15 19:11:44.242951,view
U0579,P0116,2026-01-21 19:11:44.242984,cart
U1863,P0396,2025-11-27 19:11:44.243017,purchase
U0433,P0189,2026-02-28 19:11:44.243049,view
U0224,P0423,2025-12-20 19:11:44.243095,view
U1623,P0345,2026-02-26 19:11:44.243156,wishlist
U1276,P0053,2025-11-23 19:11:44.243197,cart
U1265,P0089,2025-04-05 19:11:44.243234,wishlist
U0160,P0370,2025-11-16 19:11:44.243273,cart
U0732,P0152,2025-06-17 19:11:44.243309,view
U1332,P0153,2025-07-26 19:11:44.243345,view
U1928,P0483,2025-11-05 19:11:44.243381,view
U0105,P0433,2025-09-15 19:11:44.243417,purchase
U0812,P0131,2026-01-14 19:11:44.243452,view
U1424,P0372,2025-12-02 19:11:44.243487,cart
U1398,P0390,2025-06-26 19:11:44.243522,view
U0964,P0111,2025-10-23 19:11:44.243557,view
U1192,P0090,2026-02-04 19:11:44.243591,view
U1984,P0025,2025-12-20 19:11:44.243625,cart
U0904,P0417,2026-03-21 19:11:44.243658,wishlist
U0659,P0179,2025-11-15 19:11:44.243693,view
U0204,P0376,2025-07-17 19:11:44.243728,view
U0417,P0320,2026-03-14 19:11:44.243762,purchase
U1687,P0409,2026-02-23 19:11:44.243796,view
U0673,P0006,2025-06-10 19:11:44.243832,view
U1657,P0097,2025-12-19 19:11:44.243866,purchase
U0664,P0121,2025-07-29 19:11:44.243899,view
U1699,P0320,2025-05-12 19:11:44.243931,view
U0690,P0043,2025-12-06 19:11:44.243968,wishlist
U0877,P0127,2025-06-14 19:11:44.244001,wishlist
U0524,P0411,2025-06-01 19:11:44.244035,purchase
U0341,P0193,2025-12-31 19:11:44.244069,view
U1507,P0446,2026-01-04 19:11:44.244107,view
U1766,P0413,2025-07-21 19:11:44.244141,view
U1726,P0340,2025-04-23 19:11:44.244175,view
U1505,P0107,2025-10-26 19:11:44.244208,view
U1757,P0173,2025-05-23 19:11:44.244241,view
U0782,P0302,2025-11-07 19:11:44.244286,purchase
U1397,P0203,2026-03-30 19:11:44.244324,view
U0332,P0088,2025-10-24 19:11:44.244359,view
U0859,P0165,2025-08-30 19:11:44.244393,purchase
U0137,P0083,2026-03-23 19:11:44.244426,view
U1835,P0121,2026-01-27 19:11:44.244461,view
U1224,P0372,2025-06-27 19:11:44.244494,view
U0411,P0487,2025-11-15 19:11:44.244528,view
U0934,P0116,2025-10-27 19:11:44.244562,wishlist
U0390,P0251,2025-06-10 19:11:44.244596,view
U0790,P0305,2026-02-19 19:11:44.244630,view
U1382,P0010,2025-04-11 19:11:44.244664,view
U0197,P0047,2026-02-16 19:11:44.244697,view
U1473,P0471,2025-12-24 19:11:44.244731,cart
U1731,P0376,2025-05-20 19:11:44.244765,view
U0085,P0142,2025-08-30 19:11:44.244802,cart
U1328,P0360,2025-09-22 19:11:44.244835,view
U1857,P0090,2026-04-02 19:11:44.244867,view
U0962,P0371,2025-04-09 19:11:44.244900,view
U1851,P0112,2025-09-25 19:11:44.244935,view
U1533,P0215,2026-02-05 19:11:44.244971,view
U1111,P0459,2025-11-27 19:11:44.245006,view
U1312,P0001,2025-10-12 19:11:44.245042,view
U0048,P0159,2026-01-06 19:11:44.245078,view
U1978,P0331,2025-07-24 19:11:44.245112,view
U0179,P0096,2025-05-17 19:11:44.245147,purchase
U0684,P0117,2025-06-20 19:11:44.245182,view
U1201,P0321,2025-12-18 19:11:44.245220,purchase
U1722,P0249,2025-06-13 19:11:44.245257,cart
U0668,P0224,2025-10-03 19:11:44.245292,purchase
U1332,P0242,2026-03-28 19:11:44.245325,wishlist
U0644,P0256,2026-02-20 19:11:44.245360,wishlist
U0073,P0188,2026-01-21 19:11:44.245393,cart
U1564,P0304,2026-01-20 19:11:44.245426,wishlist
U1679,P0280,2026-02-09 19:11:44.245461,wishlist
U1622,P0390,2025-07-31 19:11:44.245495,purchase
U0956,P0488,2025-08-21 19:11:44.245529,view
U0945,P0472,2025-12-25 19:11:44.245564,view
U0640,P0155,2025-04-14 19:11:44.245599,view
U0163,P0324,2025-04-14 19:11:44.245634,purchase
U0210,P0106,2025-12-21 19:11:44.245668,cart
U1738,P0353,2025-07-17 19:11:44.245703,view
U1141,P0080,2025-09-21 19:11:44.245738,view
U0581,P0203,2025-10-28 19:11:44.245774,view
U0868,P0238,2026-02-15 19:11:44.245807,view
U1589,P0453,2025-05-16 19:11:44.245841,cart
U1538,P0347,2026-02-08 19:11:44.245876,view
U1693,P0355,2025-11-04 19:11:44.245910,cart
U0498,P0113,2025-04-23 19:11:44.245943,view
U0596,P0329,2025-08-08 19:11:44.245977,view
U1947,P0106,2025-06-26 19:11:44.246011,purchase
U1065,P0256,2026-01-30 19:11:44.246045,wishlist
U1159,P0313,2026-02-11 19:11:44.246078,view
U1645,P0252,2025-05-09 19:11:44.246112,view
U0656,P0253,2025-05-13 19:11:44.246145,cart
U0118,P0360,2025-11-24 19:11:44.246178,view
U1910,P0097,2025-11-01 19:11:44.246212,view
U1090,P0499,2025-07-14 19:11:44.246245,view
U1808,P0238,2025-09-29 19:11:44.246290,view
U0469,P0246,2026-02-24 19:11:44.246328,wishlist
U0114,P0297,2025-12-28 19:11:44.246362,cart
U0713,P0468,2026-01-08 19:11:44.246396,cart
U0344,P0271,2025-06-22 19:11:44.246430,view
U0650,P0293,2025-09-21 19:11:44.246464,purchase
U0391,P0311,2025-04-08 19:11:44.246498,wishlist
U1352,P0256,2025-12-10 19:11:44.246531,view
U0727,P0472,2025-06-28 19:11:44.246564,view
U0640,P0499,2025-04-28 19:11:44.246598,view
U0711,P0191,2025-05-20 19:11:44.246631,purchase
U0126,P0276,2025-05-01 19:11:44.246664,purchase
U0783,P0395,2025-10-16 19:11:44.246697,cart
U0229,P0447,2025-08-22 19:11:44.246731,cart
U1394,P0255,2026-03-20 19:11:44.246765,view
U1253,P0218,2025-04-23 19:11:44.246798,cart
U1968,P0238,2025-06-07 19:11:44.246833,view
U0327,P0176,2026-01-31 19:11:44.246873,cart
U1868,P0405,2025-11-18 19:11:44.246906,view
U0889,P0041,2025-04-21 19:11:44.246941,view
U1348,P0371,2025-09-18 19:11:44.246979,view
U0590,P0131,2026-03-26 19:11:44.247014,view
U0425,P0104,2025-08-21 19:11:44.247047,view
U0762,P0102,2025-05-28 19:11:44.247080,view
U0092,P0016,2025-04-11 19:11:44.247114,view
U1496,P0024,2026-03-18 19:11:44.247149,cart
U0408,P0026,2025-06-03 19:11:44.247183,view
U0163,P0089,2025-06-08 19:11:44.247218,view
U1792,P0137,2025-05-12 19:11:44.247252,purchase
U0912,P0127,2025-12-27 19:11:44.247287,view
U0758,P0173,2025-08-22 19:11:44.247320,view
U1367,P0255,2025-04-10 19:11:44.247355,wishlist
U0732,P0185,2026-02-16 19:11:44.247392,view
U0206,P0032,2025-12-08 19:11:44.247426,cart
U0687,P0386,2025-12-25 19:11:44.247460,view
U1740,P0233,2025-04-22 19:11:44.247494,purchase
U1629,P0180,2025-05-13 19:11:44.247527,cart
U1668,P0105,2025-05-25 19:11:44.247567,wishlist
U0861,P0109,2025-04-25 19:11:44.247600,view
U0258,P0160,2025-09-02 19:11:44.247633,purchase
U1840,P0105,2025-06-17 19:11:44.247665,view
U0533,P0492,2026-01-20 19:11:44.247699,view
U0159,P0238,2026-01-15 19:11:44.247732,cart
U0263,P0237,2025-11-13 19:11:44.247767,view
U0168,P0440,2026-02-21 19:11:44.247800,purchase
U0638,P0462,2026-03-13 19:11:44.247834,cart
U0240,P0183,2025-09-06 19:11:44.247869,view
U0755,P0417,2025-08-29 19:11:44.247902,view
U0536,P0254,2026-01-28 19:11:44.247936,view
U0343,P0446,2025-11-07 19:11:44.247971,wishlist
U0996,P0027,2025-04-08 19:11:44.248008,view
U0461,P0457,2026-01-12 19:11:44.248042,view
U1870,P0086,2025-05-26 19:11:44.248076,view
U1108,P0297,2025-04-10 19:11:44.248111,cart
U1296,P0271,2025-04-22 19:11:44.248145,cart
U1822,P0266,2026-02-06 19:11:44.248180,view
U0137,P0135,2025-08-28 19:11:44.248215,view
U1191,P0446,2025-06-05 19:11:44.248250,cart
U1095,P0259,2025-05-01 19:11:44.248292,view
U0417,P0105,2025-08-09 19:11:44.248328,view
U1033,P0042,2025-04-25 19:11:44.248363,view
U1667,P0308,2025-11-11 19:11:44.248397,purchase
U1964,P0404,2025-08-31 19:11:44.248430,view
U1479,P0086,2025-04-10 19:11:44.248462,view
U1632,P0235,2025-04-15 19:11:44.248497,view
U1214,P0495,2026-01-21 19:11:44.248531,view
U1200,P0213,2025-08-10 19:11:44.248563,purchase
U0703,P0481,2025-12-20 19:11:44.248597,view
U1954,P0485,2025-11-23 19:11:44.248630,cart
U0710,P0037,2025-11-21 19:11:44.248663,view
U1014,P0465,2025-07-23 19:11:44.248697,view
U1175,P0446,2025-06-04 19:11:44.248730,view
U0258,P0241,2025-07-11 19:11:44.248764,wishlist
U1839,P0046,2025-08-01 19:11:44.248797,view
U1202,P0367,2025-07-17 19:11:44.248830,purchase
U1897,P0282,2025-05-06 19:11:44.248870,cart
U0830,P0043,2025-06-21 19:11:44.248904,wishlist
U1754,P0330,2026-01-31 19:11:44.248936,view
U1105,P0185,2025-08-22 19:11:44.248968,view
U1420,P0122,2025-09-20 19:11:44.249000,wishlist
U1153,P0011,2025-04-09 19:11:44.249032,cart
U0090,P0143,2025-06-29 19:11:44.249064,view
U0292,P0161,2025-05-23 19:11:44.249096,purchase
U0774,P0376,2025-10-02 19:11:44.249128,view
U0315,P0146,2026-03-28 19:11:44.249159,view
U1318,P0149,2025-04-26 19:11:44.249190,purchase
U1103,P0460,2026-01-16 19:11:44.249221,cart
U1760,P0071,2025-06-22 19:11:44.249254,view
U0249,P0476,2025-04-12 19:11:44.249287,purchase
U1260,P0192,2025-09-27 19:11:44.249320,view
U0058,P0166,2026-03-05 19:11:44.249353,cart
U1739,P0406,2025-12-10 19:11:44.249385,view
U0097,P0273,2025-10-16 19:11:44.249417,view
U1944,P0476,2025-07-17 19:11:44.249450,view
U1550,P0183,2025-12-23 19:11:44.249482,view
U0805,P0461,2025-07-20 19:11:44.249514,wishlist
U0495,P0431,2025-11-15 19:11:44.249553,view
U1718,P0102,2025-11-28 19:11:44.249586,view
U0874,P0118,2026-01-01 19:11:44.249618,view
U1017,P0075,2025-11-10 19:11:44.249651,view
U1632,P0006,2025-07-23 19:11:44.249683,view
U0347,P0028,2025-08-08 19:11:44.249717,view
U0666,P0466,2025-05-18 19:11:44.249749,wishlist
U0725,P0058,2025-10-26 19:11:44.249783,cart
U0731,P0299,2025-08-23 19:11:44.249815,view
U1238,P0191,2025-05-07 19:11:44.249848,wishlist
U1781,P0096,2025-11-06 19:11:44.249880,view
U0745,P0022,2026-03-02 19:11:44.249912,view
U1608,P0274,2025-09-30 19:11:44.249944,cart
U1081,P0368,2025-10-30 19:11:44.249977,purchase
U1840,P0115,2025-12-15 19:11:44.250011,view
U1177,P0482,2025-08-04 19:11:44.250043,view
U1663,P0230,2025-08-02 19:11:44.250076,view
U1185,P0263,2025-06-23 19:11:44.250110,cart
U0667,P0163,2025-11-21 19:11:44.250142,view
U0641,P0295,2025-04-29 19:11:44.250174,view
U1396,P0061,2025-04-10 19:11:44.250206,cart
U1648,P0035,2026-01-11 19:11:44.250239,view
U0716,P0434,2025-11-21 19:11:44.250271,cart
U1523,P0162,2025-12-09 19:11:44.250318,view
U0436,P0499,2025-04-15 19:11:44.250353,cart
U1150,P0412,2026-02-25 19:11:44.250390,purchase
U0269,P0299,2025-11-23 19:11:44.250423,view
U1706,P0187,2025-10-16 19:11:44.250457,view
U1095,P0380,2025-09-03 19:11:44.250490,cart
U1701,P0154,2025-10-27 19:11:44.250523,cart
U0202,P0091,2025-10-07 19:11:44.250566,view
U0472,P0405,2025-07-26 19:11:44.250601,purchase
U1959,P0084,2026-02-03 19:11:44.250634,view
U1797,P0480,2025-04-05 19:11:44.250668,view
U1523,P0372,2025-05-11 19:11:44.250701,view
U0332,P0267,2025-04-17 19:11:44.250734,view
U0755,P0302,2025-05-22 19:11:44.250766,wishlist
U1675,P0132,2025-10-03 19:11:44.250799,view
U1447,P0231,2025-05-19 19:11:44.250831,view
U0583,P0251,2025-09-15 19:11:44.250863,view
U0782,P0107,2025-05-23 19:11:44.250894,cart
U1398,P0174,2025-09-30 19:11:44.250929,view
U0964,P0128,2025-07-25 19:11:44.250962,view
U0253,P0169,2026-01-15 19:11:44.250993,view
U0843,P0128,2026-02-03 19:11:44.251027,view
U0297,P0339,2026-03-07 19:11:44.251060,wishlist
U0878,P0379,2026-03-23 19:11:44.251093,cart
U0206,P0236,2025-11-07 19:11:44.251125,view
U0953,P0375,2025-10-08 19:11:44.251158,cart
U1561,P0236,2025-04-08 19:11:44.251190,cart
U0807,P0100,2026-03-16 19:11:44.251223,cart
U0742,P0163,2025-09-02 19:11:44.251256,view
U1026,P0168,2026-01-16 19:11:44.251288,view
U0108,P0391,2025-11-22 19:11:44.251321,view
U0488,P0260,2025-06-06 19:11:44.251354,view
U1006,P0062,2025-05-13 19:11:44.251387,view
U1790,P0293,2026-01-23 19:11:44.251421,purchase
U1190,P0005,2025-10-04 19:11:44.251455,view
U1936,P0444,2026-02-11 19:11:44.251488,view
U0015,P0048,2026-01-25 19:11:44.251522,wishlist
U0953,P0235,2025-09-14 19:11:44.251554,view
U0477,P0261,2025-12-06 19:11:44.251587,wishlist
U1387,P0368,2026-01-05 19:11:44.251639,cart
U0476,P0171,2025-09-30 19:11:44.251698,view
U1148,P0077,2025-09-26 19:11:44.251752,view
U0759,P0453,2025-09-03 19:11:44.251809,view
U1822,P0417,2026-01-08 19:11:44.251862,view
U0963,P0049,2026-02-22 19:11:44.251913,purchase
U0618,P0342,2025-09-07 19:11:44.251967,view
U0162,P0239,2026-03-06 19:11:44.252019,wishlist
U0867,P0030,2026-01-04 19:11:44.252072,view
U1888,P0128,2026-03-04 19:11:44.252125,purchase
U0653,P0380,2025-06-29 19:11:44.252181,view
U1205,P0090,2025-11-16 19:11:44.252235,cart
U1004,P0044,2025-08-26 19:11:44.252305,view
U0954,P0388,2026-04-05 19:11:44.252360,view
U1313,P0482,2025-05-16 19:11:44.252419,view
U0589,P0458,2025-11-04 19:11:44.252471,purchase
U0318,P0127,2025-08-16 19:11:44.252521,view
U0818,P0035,2025-12-02 19:11:44.252578,view
U1011,P0250,2025-07-16 19:11:44.252628,view
U0970,P0409,2025-08-19 19:11:44.252681,view
U0006,P0387,2025-07-01 19:11:44.252734,view
U1054,P0374,2025-07-09 19:11:44.252798,view
U1145,P0297,2025-09-22 19:11:44.252852,cart
U1909,P0329,2025-04-21 19:11:44.252907,cart
U0785,P0483,2025-12-14 19:11:44.252965,view
U1500,P0347,2026-02-26 19:11:44.253016,view
U0982,P0470,2025-07-12 19:11:44.253065,cart
U1479,P0322,2025-05-04 19:11:44.253123,view
U0410,P0155,2026-02-03 19:11:44.253177,view
U0662,P0175,2026-03-23 19:11:44.253224,cart
U1730,P0438,2025-08-13 19:11:44.253271,view
U0689,P0051,2025-06-20 19:11:44.253324,purchase
U0696,P0298,2025-09-01 19:11:44.253377,view
U0984,P0344,2025-04-30 19:11:44.253432,view
U1603,P0482,2025-10-02 19:11:44.253481,view
U0348,P0067,2025-12-10 19:11:44.253530,cart
U1570,P0092,2026-01-29 19:11:44.253588,cart
U0375,P0044,2025-10-19 19:11:44.253638,view
U0666,P0291,2025-12-04 19:11:44.253690,cart
U1077,P0480,2026-03-25 19:11:44.253738,cart
U0966,P0333,2025-04-28 19:11:44.253786,cart
U1723,P0247,2025-09-19 19:11:44.253835,cart
U1305,P0087,2025-12-23 19:11:44.253886,view
U0188,P0056,2026-02-22 19:11:44.253937,view
U1819,P0372,2025-06-29 19:11:44.253988,view
U0800,P0063,2026-02-03 19:11:44.254040,purchase
U0346,P0353,2025-08-30 19:11:44.254093,view
U1107,P0436,2025-06-27 19:11:44.254148,wishlist
U0654,P0014,2025-05-21 19:11:44.254196,view
U1625,P0127,2025-09-10 19:11:44.254233,cart
U0904,P0490,2025-11-25 19:11:44.254269,view
U1429,P0236,2026-02-25 19:11:44.254317,cart
U0392,P0082,2025-08-13 19:11:44.254354,wishlist
U0796,P0105,2026-03-19 19:11:44.254389,view
U1669,P0094,2025-08-25 19:11:44.254423,wishlist
U0202,P0415,2025-11-08 19:11:44.254459,view
U1104,P0373,2025-05-06 19:11:44.254495,view
U1687,P0121,2026-03-19 19:11:44.254530,view
U1060,P0404,2025-07-29 19:11:44.254564,cart
U1223,P0209,2025-07-10 19:11:44.254599,view
U1071,P0402,2026-02-26 19:11:44.254632,view
U0404,P0375,2025-05-17 19:11:44.254665,purchase
U0330,P0401,2025-10-21 19:11:44.254698,cart
U0803,P0488,2025-08-30 19:11:44.254733,view
U1238,P0372,2026-03-03 19:11:44.254766,view
U0249,P0172,2026-01-31 19:11:44.254807,purchase
U0409,P0329,2025-08-28 19:11:44.254848,view
U0121,P0321,2025-05-01 19:11:44.254888,view
U1550,P0059,2025-08-29 19:11:44.254923,view
U0480,P0459,2026-02-09 19:11:44.254958,view
U1082,P0312,2025-09-29 19:11:44.254991,cart
U0593,P0280,2026-02-22 19:11:44.255025,view
U1404,P0362,2026-03-06 19:11:44.255059,view
U1792,P0250,2025-05-02 19:11:44.255092,view
U1670,P0053,2025-07-29 19:11:44.255127,view
U0274,P0445,2026-02-04 19:11:44.255160,view
U1395,P0471,2025-04-30 19:11:44.255194,view
U0017,P0374,2025-05-13 19:11:44.255228,view
U1431,P0145,2025-11-09 19:11:44.255262,view
U1332,P0203,2025-07-03 19:11:44.255296,purchase
U0609,P0007,2025-11-20 19:11:44.255330,purchase
U1212,P0173,2026-04-04 19:11:44.255363,cart
U1745,P0433,2025-07-30 19:11:44.255397,purchase
U1205,P0011,2025-05-12 19:11:44.255434,view
U0069,P0349,2026-03-26 19:11:44.255468,wishlist
U0276,P0404,2025-11-16 19:11:44.255502,wishlist
U0787,P0244,2026-03-07 19:11:44.255535,view
U1866,P0088,2026-03-11 19:11:44.255568,cart
U1773,P0463,2025-07-12 19:11:44.255624,wishlist
U0365,P0400,2026-01-13 19:11:44.255662,view
U1056,P0486,2025-04-09 19:11:44.255698,cart
